filename,relative_path,directory,size_bytes,last_modified,is_recent,is_today,status,notes,active_score,inactive_score,uncertain_score,import_count,function_count,class_count,line_count
6_test_research_doc_upload.py,tidyllm\tests\6_test_research_doc_upload.py,tidyllm\tests,10109,2025-09-03 17:28:59,True,False,active,test_file,2,0,0,9,1,1,249
5_test_baseball_chat_mlflow.py,tidyllm\tests\5_test_baseball_chat_mlflow.py,tidyllm\tests,8555,2025-09-03 17:28:16,True,False,active,test_file,2,0,0,8,1,1,225
10_test_advanced_mlflow.py,tidyllm\tests\10_test_advanced_mlflow.py,tidyllm\tests,10001,2025-09-03 17:24:24,True,False,active,test_file,2,0,0,8,1,1,276
9_test_multi_model_comparison.py,tidyllm\tests\9_test_multi_model_comparison.py,tidyllm\tests,5874,2025-09-03 17:23:47,True,False,active,test_file,2,0,0,8,1,1,157
client_bundle.py,tidyllm\deprecated\session_management\scripts\client_bundle.py,tidyllm\deprecated\session_management\scripts,7399,2025-09-03 17:19:06,True,False,active,standard,2,0,0,4,3,1,215
tidydspy_cli.py,scripts\tidydspy_cli.py,scripts,332,2025-09-03 17:03:44,True,False,active,no_functions_or_classes,2,0,0,3,0,0,17
20_test_automated_pipeline.py,tidyllm\tests\20_test_automated_pipeline.py,tidyllm\tests,2306,2025-09-03 17:02:05,True,False,active,test_file,2,0,0,5,0,1,65
19_test_performance_regression.py,tidyllm\tests\19_test_performance_regression.py,tidyllm\tests,2335,2025-09-03 17:01:55,True,False,active,test_file,2,0,0,5,0,1,65
18_test_compatibility.py,tidyllm\tests\18_test_compatibility.py,tidyllm\tests,2318,2025-09-03 17:01:46,True,False,active,test_file,2,0,0,5,0,1,65
17_test_api_endpoints.py,tidyllm\tests\17_test_api_endpoints.py,tidyllm\tests,2235,2025-09-03 17:01:33,True,False,active,test_file,2,0,0,5,0,1,65
16_test_cli_interface.py,tidyllm\tests\16_test_cli_interface.py,tidyllm\tests,2214,2025-09-03 17:01:23,True,False,active,test_file,2,0,0,5,0,1,65
15_test_scalability.py,tidyllm\tests\15_test_scalability.py,tidyllm\tests,2253,2025-09-03 17:01:13,True,False,active,test_file,2,0,0,5,0,1,65
14_test_deployment_validation.py,tidyllm\tests\14_test_deployment_validation.py,tidyllm\tests,2298,2025-09-03 17:01:02,True,False,active,test_file,2,0,0,5,0,1,65
13_test_data_privacy_compliance.py,tidyllm\tests\13_test_data_privacy_compliance.py,tidyllm\tests,2284,2025-09-03 17:00:26,True,False,active,test_file,2,0,0,5,0,1,65
12_test_security_validation.py,tidyllm\tests\12_test_security_validation.py,tidyllm\tests,2277,2025-09-03 17:00:17,True,False,active,test_file,2,0,0,5,0,1,65
3_test_unified_services_integration.py,tidyllm\tests\3_test_unified_services_integration.py,tidyllm\tests,21605,2025-09-03 16:55:09,True,False,active,test_file,2,0,0,6,0,1,473
tidyllm_unified_services.py,scripts\tidyllm_unified_services.py,scripts,25786,2025-09-03 16:51:57,True,False,active,standard,2,0,0,10,6,3,636
tidyllm_services.py,scripts\tidyllm_services.py,scripts,11973,2025-09-03 16:41:02,True,False,active,no_imports,2,0,0,0,16,0,359
setup_aws_credentials.py,tidyllm\deprecated\session_management\scripts\setup_aws_credentials.py,tidyllm\deprecated\session_management\scripts,2964,2025-09-03 15:40:55,True,False,active,standard,2,0,0,2,2,0,92
dropzones_with_config.py,tidyllm\deprecated\session_management\scripts\dropzones_with_config.py,tidyllm\deprecated\session_management\scripts,4227,2025-09-03 15:33:19,True,False,active,standard,2,0,0,3,2,0,119
enhanced_drop_zones_with_cleanup.py,scripts\enhanced_drop_zones_with_cleanup.py,scripts,10122,2025-09-03 15:28:21,True,False,active,standard,2,0,0,10,1,1,263
working_drop_zones.py,scripts\working_drop_zones.py,scripts,11851,2025-09-03 13:01:03,True,False,active,standard,3,0,0,10,3,1,323
simple_research_peer_review.py,scripts\simple_research_peer_review.py,scripts,4900,2025-09-03 12:57:06,True,False,active,standard,3,0,0,6,2,0,145
visual_demo.py,tidyllm\visual_demo.py,tidyllm,15683,2025-09-03 11:42:33,True,False,active,demo,3,0,0,12,1,1,407
demo_status_check.py,scripts\demo_status_check.py,scripts,3309,2025-09-03 11:42:32,True,False,active,demo,3,0,0,3,2,0,90
simple_demo.py,scripts\simple_demo.py,scripts,4384,2025-09-03 11:42:32,True,False,active,demo,3,0,0,2,1,0,115
api_endpoints.py,tidyllm\admin\api_endpoints.py,tidyllm\admin,12854,2025-09-03 11:42:32,True,False,active,standard,3,0,0,8,6,2,354
connection_manager.py,tidyllm\connection_manager.py,tidyllm,20387,2025-09-03 11:42:32,True,False,active,standard,2,0,0,9,1,3,487
connection_manager.py,tidyllm\demo-standalone\connection_manager.py,tidyllm\demo-standalone,18758,2025-09-03 11:42:32,True,False,active,standard,2,0,0,9,1,3,458
gateway_control_dashboard.py,tidyllm\demo-standalone\my_config\gateway_control_dashboard.py,tidyllm\demo-standalone\my_config,13292,2025-09-03 11:42:32,True,False,active,standard,3,0,0,6,9,0,353
gateway_launcher.py,tidyllm\demo-standalone\my_config\gateway_launcher.py,tidyllm\demo-standalone\my_config,1096,2025-09-03 11:42:32,True,False,active,standard,3,0,0,4,1,0,37
launcher.py,tidyllm\demo-standalone\my_config\launcher.py,tidyllm\demo-standalone\my_config,1092,2025-09-03 11:42:32,True,False,active,standard,3,0,0,4,1,0,37
settings_configurator.py,tidyllm\demo-standalone\my_config\settings_configurator.py,tidyllm\demo-standalone\my_config,7401,2025-09-03 11:42:32,True,False,active,standard,3,0,0,6,7,0,203
ticker_launcher.py,tidyllm\demo-standalone\my_config\ticker_launcher.py,tidyllm\demo-standalone\my_config,1041,2025-09-03 11:42:32,True,False,active,standard,3,0,0,4,1,0,37
run_demo.py,tidyllm\demo-standalone\run_demo.py,tidyllm\demo-standalone,14308,2025-09-03 11:42:32,True,False,active,demo,3,0,0,8,8,0,386
visual_demo.py,tidyllm\demo-standalone\visual_demo.py,tidyllm\demo-standalone,15683,2025-09-03 11:42:32,True,False,active,demo,3,0,0,12,1,1,407
run_demo.py,tidyllm\run_demo.py,tidyllm,14309,2025-09-03 11:42:32,True,False,active,demo,3,0,0,8,8,0,386
0_test_settings.py,tidyllm\tests\0_test_settings.py,tidyllm\tests,17367,2025-09-03 11:42:32,True,False,active,test_file,2,0,0,7,1,2,328
1_test_install_requirements.py,tidyllm\tests\1_test_install_requirements.py,tidyllm\tests,9153,2025-09-03 11:42:32,True,False,active,test_file,3,0,0,4,1,1,242
21_test_.py,tidyllm\tests\21_test_.py,tidyllm\tests,8519,2025-09-03 11:42:32,True,False,active,test_file,2,0,0,8,1,1,222
2_test_credentials_from_admin.py,tidyllm\tests\2_test_credentials_from_admin.py,tidyllm\tests,11329,2025-09-03 11:42:32,True,False,active,test_file,2,0,0,5,1,1,245
test_embeddings.py,archive\old_tidyllm-vectorqa_sentence_backup_20250903\tests\test_embeddings.py,archive\old_tidyllm-vectorqa_sentence_backup_20250903\tests,3302,2025-09-03 09:19:41,True,False,active,test_file,2,0,0,2,7,0,117
settings_demo.py,scripts\settings_demo.py,scripts,4441,2025-09-02 18:38:56,True,False,active,demo,2,0,0,4,1,0,120
test_chat_mlflow_integration.py,tidyllm\test_chat_mlflow_integration.py,tidyllm,8687,2025-09-02 17:59:41,True,False,active,test_file,3,0,0,9,1,1,211
test_stress_suite.py,tidyllm\test_stress_suite.py,tidyllm,22631,2025-09-02 17:07:54,True,False,active,test_file,4,0,0,11,7,2,567
test_demo_suite.py,tidyllm\test_demo_suite.py,tidyllm,18530,2025-09-02 17:04:52,True,False,active,test_file;demo,4,0,0,9,7,1,453
test_all_verbs.py,tidyllm\test_all_verbs.py,tidyllm,15641,2025-09-02 17:01:25,True,False,active,test_file,3,0,0,5,20,0,467
test_integration.py,tidyllm\tests\test_integration.py,tidyllm\tests,4355,2025-09-02 16:48:01,True,False,active,test_file,3,0,0,1,6,0,138
test_imports.py,tidyllm\tests\test_imports.py,tidyllm\tests,3688,2025-09-02 16:47:49,True,False,active,test_file,3,0,0,2,11,0,141
test_issues.py,tidyllm\tests\test_issues.py,tidyllm\tests,4867,2025-09-02 16:43:15,True,False,active,test_file,3,0,0,3,7,0,143
document_to_vectorqa_pipeline.py,tidyllm-cross-integration\document_to_vectorqa_pipeline.py,tidyllm-cross-integration,23271,2025-09-01 14:05:15,True,False,active,standard,3,0,0,5,1,4,553
demo.py,tidyllm-x-template\examples\demo.py,tidyllm-x-template\examples,11578,2025-09-01 14:02:50,True,False,active,demo,3,0,0,3,3,0,302
business_analysis_rag.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers\business_analysis_rag.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers,19758,2025-09-01 12:28:48,True,False,active,standard,3,0,0,6,1,1,403
signal_noise_analyzer.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers\advanced_analysis\signal_noise_analyzer.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers\advanced_analysis,26750,2025-09-01 08:38:21,True,False,active,standard,2,0,0,6,1,4,584
section_length_analyzer.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers\advanced_analysis\section_length_analyzer.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers\advanced_analysis,19392,2025-09-01 08:35:02,True,False,active,standard,2,0,0,6,1,3,427
toc_analyzer.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers\advanced_analysis\toc_analyzer.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers\advanced_analysis,20723,2025-09-01 08:28:46,True,False,active,standard,2,0,0,6,1,3,477
fixed_rag_app.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers\fixed_rag_app.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers,17746,2025-09-01 08:07:48,True,False,active,standard,3,0,0,6,1,1,394
streamlit_rag_demo.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers\streamlit_rag_demo.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers,7515,2025-09-01 07:22:10,True,False,active,demo,3,0,0,5,1,0,182
simple_rag_demo.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers\simple_rag_demo.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers,16042,2025-09-01 07:19:07,True,False,active,demo,3,0,0,6,1,1,351
start_rag_dspy.py,scripts\start_rag_dspy.py,scripts,11289,2025-09-01 06:37:24,True,False,active,standard,3,0,0,11,1,1,297
start_rag_vectorqa.py,scripts\start_rag_vectorqa.py,scripts,11022,2025-09-01 06:36:52,True,False,active,standard,3,0,0,11,1,1,293
start_rag_tidymart.py,scripts\start_rag_tidymart.py,scripts,11004,2025-09-01 06:36:12,True,False,active,standard,3,0,0,11,1,1,293
start_rag_polars.py,scripts\start_rag_polars.py,scripts,10870,2025-09-01 06:33:50,True,False,active,standard,3,0,0,11,1,1,292
start_heiros.py,scripts\start_heiros.py,scripts,15260,2025-09-01 06:11:58,True,False,active,standard,3,0,0,11,1,1,397
final_demo_status_report.py,scripts\final_demo_status_report.py,scripts,13824,2025-09-01 04:58:20,True,False,active,demo,4,0,0,5,1,1,352
enterprise_demo.py,tidyllm-enterprise\examples\enterprise_demo.py,tidyllm-enterprise\examples,14941,2025-09-01 04:04:10,True,False,active,demo,2,0,0,3,6,0,361
tidyllm_rag_qa.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers\tidyllm_rag_qa.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers,15757,2025-09-01 02:31:24,True,False,active,standard,3,0,0,6,1,1,384
validation_qa_demo_app.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers\validation_qa_demo_app.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers,11442,2025-09-01 02:23:59,True,False,active,demo,3,0,0,7,1,1,300
simple_content_qa.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers\simple_content_qa.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers,6370,2025-09-01 02:22:22,True,False,active,standard,2,0,0,4,1,1,159
qa_with_content.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers\qa_with_content.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers,11435,2025-09-01 02:21:17,True,False,active,standard,2,0,0,7,1,1,285
add_embeddings_to_qa.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers\add_embeddings_to_qa.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers,8930,2025-09-01 02:09:04,True,False,active,standard,2,0,0,4,2,1,245
qa_embeddings_demo_fixed.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers\qa_embeddings_demo_fixed.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers,9020,2025-09-01 02:01:24,True,False,active,demo,2,0,0,5,1,1,240
app.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers\app.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers,102571,2025-08-31 23:18:04,True,False,active,standard,3,0,0,13,18,0,2200
test_remove_collections.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers\test_remove_collections.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers,2142,2025-08-31 23:10:16,True,False,active,test_file,2,0,0,2,1,0,57
test_collections.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers\test_collections.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers,2262,2025-08-31 23:06:41,True,False,active,test_file,2,0,0,2,1,0,59
test_paper_comparison.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers\test_paper_comparison.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers,2837,2025-08-31 22:56:59,True,False,active,test_file,2,0,0,2,1,0,75
settings_adapter.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers\settings_adapter.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers,6206,2025-08-31 20:09:50,True,False,active,standard,2,0,0,5,2,3,179
update_app_config.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers\update_app_config.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers,6070,2025-08-31 20:07:09,True,False,active,standard,3,0,0,2,3,0,173
test_s3_comprehensive.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers\test_s3_comprehensive.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers,7470,2025-08-31 19:29:57,True,False,active,test_file,3,0,0,3,6,0,215
test_repo_display.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers\test_repo_display.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers,2445,2025-08-31 19:09:50,True,False,active,test_file;no_imports,2,0,0,0,1,0,65
app_fixed.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers\app_fixed.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers,68025,2025-08-31 17:55:35,True,False,active,standard,3,0,0,12,15,0,1591
search_script.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers\search_script.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers,9996,2025-08-31 17:51:50,True,False,active,standard,3,0,0,5,4,0,276
launcher.py,tidyllm-demos\launcher.py,tidyllm-demos,25282,2025-08-31 14:45:04,True,False,active,standard,3,0,0,6,8,0,666
mvr_demo.py,tidyllm-demos\demos\mvr-demo\mvr_demo.py,tidyllm-demos\demos\mvr-demo,7593,2025-08-31 14:43:32,True,False,active,demo,2,0,0,4,4,0,203
auto_restart.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers\auto_restart.py,tidyllm-vectorqa\tidyllm_vectorqa\whitepapers,1845,2025-08-31 14:39:09,True,False,active,standard,2,0,0,7,0,1,64
app.py,tidyllm-whitepapers\streamlit_demo\app.py,tidyllm-whitepapers\streamlit_demo,48796,2025-08-31 14:25:31,True,False,active,standard,3,0,0,4,11,0,1159
settings_config.py,tidyllm-demos\demos\settings-config\settings_config.py,tidyllm-demos\demos\settings-config,8838,2025-08-31 14:07:19,True,False,active,standard,3,0,0,9,8,0,247
start_demos.py,tidyllm-demos\start_demos.py,tidyllm-demos,6775,2025-08-31 13:07:22,True,False,active,demo,4,0,0,8,6,0,213
gateway_control.py,tidyllm-demos\demos\gateway-control\gateway_control.py,tidyllm-demos\demos\gateway-control,12940,2025-08-30 15:59:37,True,False,active,standard,3,0,0,6,9,0,353
auto_restart.py,tidyllm-whitepapers\streamlit_demo\auto_restart.py,tidyllm-whitepapers\streamlit_demo,1845,2025-08-30 15:38:13,True,False,active,standard,2,0,0,7,0,1,64
electrical_mvr_demo.py,tidyllm-heiros\src\electrical-system\electrical_mvr_demo.py,tidyllm-heiros\src\electrical-system,14353,2025-08-30 13:16:10,True,False,active,demo,2,0,0,8,2,1,373
comprehensive_math_libraries_test.py,archive\old_archives\benchmarks\comprehensive_math_libraries_test.py,archive\old_archives\benchmarks,17833,2025-08-29 19:11:48,True,False,active,test_file,4,0,0,4,7,0,411
basic_usage.py,tidyllm-whitepapers\tidyllm-whitepapers\examples\basic_usage.py,tidyllm-whitepapers\tidyllm-whitepapers\examples,8355,2025-08-29 15:20:21,True,False,active,standard,3,0,0,4,7,0,244
business_processing_demo.py,tidyllm-documents\examples\business_processing_demo.py,tidyllm-documents\examples,7171,2025-08-29 01:20:37,True,False,active,demo,2,0,0,3,2,0,219
consistency_analysis_demo.py,tidyllm-compliance\examples\consistency_analysis_demo.py,tidyllm-compliance\examples,3425,2025-08-29 01:07:54,True,False,active,demo,2,0,0,3,1,0,87
evidence_validation_demo.py,tidyllm-compliance\examples\evidence_validation_demo.py,tidyllm-compliance\examples,3274,2025-08-29 01:07:34,True,False,active,demo,2,0,0,3,1,0,92
model_risk_demo.py,tidyllm-compliance\examples\model_risk_demo.py,tidyllm-compliance\examples,3159,2025-08-29 01:07:18,True,False,active,demo,2,0,0,3,1,0,84
professor_demo_ascii.py,tidyllm-sentence\professor_demo_ascii.py,tidyllm-sentence,17074,2025-08-29 00:04:03,True,False,active,demo,3,0,0,3,8,0,418
professor_demo.py,tidyllm-sentence\professor_demo.py,tidyllm-sentence,16870,2025-08-29 00:03:53,True,False,active,demo,3,0,0,3,8,0,418
quick_team_benchmark.py,tidyllm-sentence\quick_team_benchmark.py,tidyllm-sentence,5666,2025-08-28 23:56:04,False,False,active,standard,2,0,0,5,3,0,155
tlm_team_advantage.py,tidyllm-sentence\tlm_team_advantage.py,tidyllm-sentence,15494,2025-08-28 23:53:54,False,False,active,standard,2,0,0,6,1,1,384
constitutional_analysis.py,tidyllm-sentence\constitutional_analysis.py,tidyllm-sentence,14446,2025-08-28 23:37:23,False,False,active,standard,2,0,0,4,5,0,287
test_embeddings.py,tidyllm-sentence\tidyllm_sentence\tests\test_embeddings.py,tidyllm-sentence\tidyllm_sentence\tests,3302,2025-08-28 23:00:23,False,False,active,test_file,2,0,0,2,7,0,117
